sequence_id	vh.gene	HCDR3.length	hcdr3.hydrophobicity	vl.gene	LCDR3.length	mut.freq	fwrs.mut.freq	VH1.lcdr3_5	VH1-69.VK3-20.GW
M-990-G3-K-B3-2208-P3-1	IGHV3-30	17	2.35	IGKV1-NL1	9	0.09	0.09	0	0
M-1935-G1-L-B3-2208-P3-1	IGHV3-30	17	1.9500000000000004	IGLV1-44	11	0.16	0.13	0	0
M-3222-G1-K-B3-2208-P3-1	IGHV3-30	17	3.0	IGKV3-20	10	0.11	0.1	0	0
M-454-G1-K-B3-2208-P3-1	IGHV3-64D	17	3.1500000000000004	IGKV4-1	8	0.03	0.02	0	0
M-1734-G1-K-B3-2208-P3-1	IGHV3-48	15	1.55	IGKV3-11	10	0.08	0.06	0	0
M-1085-G1-K-B3-2208-P3-1	IGHV3-64	17	2.75	IGKV4-1	10	0.14	0.1	0	0
M-1812-G2-L-B3-2208-P3-1	IGHV3-21	17	3.4	IGLV1-44	11	0.05	0.01	0	0
M-3440-G2-L-B3-2208-P3-1	IGHV3-21	17	2.0	IGLV4-69	10	0.14	0.11	0	0
M-1636-G1-K-B3-2208-P3-1	IGHV3-21	17	1.25	IGKV2-30	10	0.12	0.09	0	0
M-2072-G3-K-B3-2208-P3-1	IGHV3-21	17	1.45	IGKV3-15	10	0.09	0.05	0	0
M-3712-G2-K-B3-2208-P3-1	IGHV3-21	17	2.85	IGKV3-11	10	0.14	0.11	0	0
M-4138-G1-L-B3-2208-P3-1	IGHV4-61	24	3.1500000000000004	IGLV3-1	9	0.15	0.16	0	0
M-3084-G1-K-B3-2208-P3-1	IGHV3-48	15	1.3	IGKV1-5	9	0.2	0.16	0	0
M-1166-G1-K-B3-2208-P3-1	IGHV2-5	17	2.85	IGKV3-20	10	0.01	0.0	0	0
M-2613-G1-L-B3-2208-P3-1	IGHV2-5	17	1.65	IGLV3-1	9	0.0	0.0	0	0
M-1113-G1-K-B3-2208-P3-1	IGHV2-5	17	5.2	IGKV1-39	9	0.0	0.0	0	0
M-3798-G1-K-B3-2208-P3-1	IGHV2-5	17	4.2	IGKV1-5	9	0.04	0.01	0	0
M-1216-G1-L-B3-2208-P3-1	IGHV3-9	17	3.0	IGLV2-14	10	0.06	0.05	0	0
M-1848-G3-K-B3-2208-P3-1	IGHV3-9	17	1.95	IGKV4-1	9	0.09	0.09	0	0
M-339-G1-K-B3-2208-P3-1	IGHV3-9	17	1.0	IGKV3-20	9	0.13	0.13	0	0
M-1480-G1-L-B3-2208-P3-1	IGHV3-9	17	2.25	IGLV2-14	10	0.08	0.07	0	0
M-3280-G2-L-B3-2208-P3-1	IGHV3-9	17	4.8	IGLV3-25	10	0.12	0.1	0	0
M-2573-G3-K-B3-2208-P3-1	IGHV6-1	24	6.799999999999999	IGKV1-39	9	0.19	0.17	0	0
M-512-G1-L-B3-2208-P3-1	IGHV3-48	15	1.9000000000000001	IGLV3-21	11	0.1	0.05	0	0
M-3399-G1-K-B3-2208-P3-1	IGHV6-1	24	7.8999999999999995	IGKV1-39	9	0.2	0.18	0	0
M-527-G2-K-B3-2208-P3-1	IGHV6-1	24	6.549999999999999	IGKV1-39	9	0.27	0.29	0	0
M-3431-G1-L-B3-2208-P3-1	IGHV4-59	17	3.7	IGLV1-36	10	0.09	0.07	0	0
M-986-G1-K-B3-2208-P3-1	IGHV4-59	17	1.9000000000000001	IGKV1-39	9	0.12	0.1	0	0
M-1629-G1-K-B3-2208-P3-1	IGHV4-59	17	2.3000000000000003	IGKV1-39	9	0.06	0.05	0	0
M-1339-G1-K-B3-2208-P3-1	IGHV4-59	17	2.8	IGKV1-39	9	0.03	0.04	0	0
M-2395-M-L-B3-2208-P3-1	IGHV4-59	17	3.3000000000000003	IGLV3-21	11	0.04	0.02	0	0
M-4064-G1-K-B3-2208-P3-1	IGHV4-59	17	3.5	IGKV1-39	9	0.05	0.05	0	0
M-3668-G3-L-B3-2208-P3-1	IGHV4-59	17	4.55	IGLV1-40	11	0.06	0.04	0	0
M-905-G3-K-B3-2208-P3-1	IGHV4-59	17	2.85	IGKV1-39	9	0.0	0.0	0	0
M-1376-G1-L-B3-2208-P3-1	IGHV4-59	17	3.4	IGLV3-25	10	0.08	0.05	0	0
M-3031-G3-K-B3-2208-P3-1	IGHV4-59	17	3.4000000000000004	IGKV3-11	11	0.13	0.1	0	0
M-3233-G1-K-B3-2208-P3-1	IGHV4-59	17	3.55	IGKV3-20	9	0.07	0.06	0	0
M-81-G1-K-B3-2208-P3-1	IGHV4-38-2	24	5.499999999999999	IGKV2D-29	9	0.2	0.17	0	0
M-2944-G4-K-B3-2208-P3-1	IGHV4-61	23	4.199999999999999	IGKV1-39	9	0.15	0.11	0	0
M-1975-G1-K-B3-2208-P3-1	IGHV3-11	23	6.299999999999999	IGKV2-29	9	0.08	0.06	0	0
M-1579-A2-K-B3-2208-P3-1	IGHV4-4	13	3.0	IGKV1-9	9	0.1	0.07	0	0
M-1785-G1-L-B3-2208-P3-1	IGHV4-39	13	1.55	IGLV3-1	9	0.18	0.15	0	0
M-3788-G2-L-B3-2208-P3-1	IGHV4-39	13	1.65	IGLV4-69	9	0.11	0.09	0	0
M-2443-G3-K-B3-2208-P3-1	IGHV1-69	12	0.7999999999999999	IGKV3-20	9	0.3	0.26	0	0
M-2556-G1-K-B3-2208-P3-1	IGHV4-4	13	2.3000000000000003	IGKV1-39	9	0.06	0.05	0	0
M-300-G1-L-B3-2208-P3-1	IGHV4-4	13	0.7999999999999999	IGLV2-14	9	0.23	0.18	0	0
M-3722-G1-L-B3-2208-P3-1	IGHV4-4	13	1.85	IGLV4-69	8	0.15	0.11	0	0
M-3461-G1-K-B3-2208-P3-1	IGHV4-4	13	1.75	IGKV1-5	9	0.08	0.06	0	0
M-216-G1-L-B3-2208-P3-1	IGHV4-4	13	1.45	IGLV3-25	10	0.01	0.01	0	0
M-1350-G1-L-B3-2208-P3-1	IGHV4-4	13	1.9000000000000001	IGLV3-21	11	0.15	0.12	0	0
M-1644-G1-K-B3-2208-P3-1	IGHV4-4	13	1.5499999999999998	IGKV1-12	9	0.0	0.0	0	0
M-2255-G1-K-B3-2208-P3-1	IGHV4-34	15	1.1	IGKV2-28	9	0.2	0.18	0	0
M-1919-G1-K-B3-2208-P3-1	IGHV4-4	13	2.85	IGKV3-20	10	0.1	0.07	0	0
M-1505-G3-L-B3-2208-P3-1	IGHV4-39	13	3.1	IGLV3-21	11	0.07	0.04	0	0
M-2525-G1-K-B3-2208-P3-1	IGHV4-39	13	2.2	IGKV3-20	6	0.07	0.05	0	0
M-2530-G1-L-B3-2208-P3-1	IGHV4-39	13	2.65	IGLV2-11	10	0.1	0.07	0	0
M-3214-G1-K-B3-2208-P3-1	IGHV4-39	13	1.35	IGKV1-39	9	0.11	0.06	0	0
M-3302-G1-K-B3-2208-P3-1	IGHV4-39	13	2.35	IGKV3-20	10	0.14	0.09	0	0
M-1542-G1-K-B3-2208-P3-1	IGHV4-39	13	1.7	IGKV1-5	9	0.05	0.05	0	0
M-3267-G1-L-B3-2208-P3-1	IGHV4-39	13	3.05	IGLV2-23	10	0.11	0.09	0	0
M-3356-G1-K-B3-2208-P3-1	IGHV4-39	13	1.45	IGKV1-33	9	0.13	0.1	0	0
M-3066-G1-K-B3-2208-P3-1	IGHV4-39	13	3.5000000000000004	IGKV3-20	9	0.22	0.17	0	0
M-2011-G1-L-B3-2208-P3-1	IGHV1-18	15	1.2000000000000002	IGLV1-51	11	0.11	0.1	0	0
M-1224-G1-L-B3-2208-P3-1	IGHV4-39	13	1.55	IGLV2-11	10	0.04	0.02	0	0
M-3350-G1-K-B3-2208-P3-1	IGHV4-39	13	2.4	IGKV1-39	9	0.13	0.1	0	0
M-3077-G1-L-B3-2208-P3-1	IGHV4-39	13	2.7	IGLV2-8	10	0.14	0.12	0	0
M-3383-G1-K-B3-2208-P3-1	IGHV4-39	13	3.95	IGKV4-1	9	0.08	0.06	0	0
M-3984-G1-L-B3-2208-P3-1	IGHV4-39	13	2.0500000000000003	IGLV3-21	11	0.11	0.06	0	0
M-2229-G2-K-B3-2208-P3-1	IGHV4-39	13	2.8000000000000003	IGKV4-1	9	0.14	0.1	0	0
M-3423-G1-K-B3-2208-P3-1	IGHV4-39	13	2.35	IGKV4-1	9	0.0	0.0	0	0
M-2316-G1-K-B3-2208-P3-1	IGHV4-39	13	2.9000000000000004	IGKV3-20	10	0.07	0.04	0	0
M-4109-G1-K-B3-2208-P3-1	IGHV1-18	15	0.7	IGKV3-15	9	0.09	0.1	0	0
M-2294-G1-L-B3-2208-P3-1	IGHV4-39	13	1.8000000000000003	IGLV8-61	10	0.11	0.06	0	0
M-69-G1-K-B3-2208-P3-1	IGHV4-39	13	2.3	IGKV1-33	9	0.08	0.06	0	0
M-3390-G1-L-B3-2208-P3-1	IGHV4-39	13	0.6	IGLV4-69	10	0.08	0.04	0	0
M-2809-G1-L-B3-2208-P3-1	IGHV4-39	13	1.85	IGLV2-23	10	0.14	0.09	0	0
M-2165-G1-K-B3-2208-P3-1	IGHV4-39	13	2.8	IGKV1-39	9	0.08	0.06	0	0
M-4019-G1-K-B3-2208-P3-1	IGHV4-39	13	1.9	IGKV1-12	9	0.1	0.07	0	0
M-200-G1-K-B3-2208-P3-1	IGHV4-39	24	5.399999999999999	IGKV3-20	9	0.07	0.06	0	0
M-1725-G1-K-B3-2208-P3-1	IGHV4-4	17	2.6	IGKV1-5	9	0.16	0.12	0	0
M-3317-G1-K-B3-2208-P3-1	IGHV4-4	17	3.6000000000000005	IGKV1-5	9	0.17	0.13	0	0
M-212-G2-L-B3-2208-P3-1	IGHV1-18	15	3.3000000000000003	IGLV2-23	9	0.17	0.16	0	0
M-3785-G1-L-B3-2208-P3-1	IGHV4-34	17	4.05	IGLV2-23	10	0.1	0.09	0	0
M-3021-G1-L-B3-2208-P3-1	IGHV4-34	17	4.15	IGLV2-23	10	0.24	0.23	0	0
M-3812-G1-L-B3-2208-P3-1	IGHV4-34	17	3.15	IGLV2-23	10	0.02	0.01	0	0
M-105-G3-K-B3-2208-P3-1	IGHV4-34	17	2.85	IGKV4-1	8	0.17	0.16	0	0
M-3983-G1-K-B3-2208-P3-1	IGHV4-34	17	4.35	IGKV1-17	9	0.23	0.2	0	0
M-3782-G1-L-B3-2208-P3-1	IGHV4-34	17	2.45	IGLV2-14	9	0.15	0.12	0	0
M-1330-G1-L-B3-2208-P3-1	IGHV4-34	17	2.45	IGLV2-14	9	0.15	0.12	0	0
M-412-G2-K-B3-2208-P3-1	IGHV4-34	17	1.4500000000000002	IGKV1-5	9	0.08	0.06	0	0
M-3023-G1-K-B3-2208-P3-1	IGHV4-34	17	1.45	IGKV3-20	9	0.26	0.23	0	0
M-1369-G1-K-B3-2208-P3-1	IGHV4-34	17	1.45	IGKV3-20	9	0.25	0.22	0	0
M-3284-G1-L-B3-2208-P3-1	IGHV4-34	17	3.15	IGLV1-44	11	0.01	0.01	0	0
M-3204-G1-K-B3-2208-P3-1	IGHV1-18	15	2.8000000000000003	IGKV3-20	10	0.13	0.11	0	0
M-1412-G1-L-B3-2208-P3-1	IGHV4-34	17	2.7	IGLV5-45	9	0.09	0.07	0	0
M-1092-G1-L-B3-2208-P3-1	IGHV4-34	17	3.1500000000000004	IGLV1-51	11	0.11	0.09	0	0
M-4023-D-L-B3-2208-P3-1	IGHV4-34	17	3.7	IGLV2-14	9	0.0	0.0	0	0
M-3548-G1-K-B3-2208-P3-1	IGHV4-34	17	2.75	IGKV1-39	9	0.18	0.17	0	0
M-3672-G1-K-B3-2208-P3-1	IGHV4-34	17	2.45	IGKV3-11	9	0.06	0.07	0	0
M-3039-G1-K-B3-2208-P3-1	IGHV4-34	17	3.05	IGKV3-11	9	0.15	0.11	0	0
M-3992-G1-K-B3-2208-P3-1	IGHV3-64	23	3.3500000000000005	IGKV1-8	10	0.18	0.16	0	0
M-2057-G1-L-B3-2208-P3-1	IGHV4-38-2	17	3.65	IGLV3-25	11	0.12	0.09	0	0
M-1687-G1-L-B3-2208-P3-1	IGHV4-38-2	17	3.5500000000000003	IGLV2-11	11	0.05	0.02	0	0
M-585-G2-K-B3-2208-P3-1	IGHV4-38-2	17	2.5	IGKV1-39	9	0.17	0.11	0	0
M-2683-G1-L-B3-2208-P3-1	IGHV4-38-2	17	2.1	IGLV1-40	12	0.06	0.06	0	0
M-1266-G3-K-B3-2208-P3-1	IGHV4-38-2	17	3.2	IGKV4-1	9	0.21	0.17	0	0
M-1333-G1-L-B3-2208-P3-1	IGHV4-38-2	17	2.15	IGLV1-40	11	0.12	0.11	0	0
M-2353-G1-K-B3-2208-P3-1	IGHV4-38-2	17	1.1500000000000001	IGKV1-5	9	0.14	0.12	0	0
M-1991-G1-K-B3-2208-P3-1	IGHV4-38-2	17	1.9000000000000001	IGKV3-15	11	0.05	0.05	0	0
M-3662-G1-K-B3-2208-P3-1	IGHV4-38-2	17	2.7	IGKV1-39	9	0.09	0.09	0	0
M-4055-G1-L-B3-2208-P3-1	IGHV4-38-2	17	3.35	IGLV1-51	11	0.1	0.06	0	0
M-3706-G1-K-B3-2208-P3-1	IGHV4-38-2	17	5.6	IGKV1-27	9	0.06	0.05	0	0
M-1839-G1-K-B3-2208-P3-1	IGHV3-66	15	1.0	IGKV3-20	10	0.02	0.02	0	0
M-3587-G1-L-B3-2208-P3-1	IGHV1-8	23	5.249999999999999	IGLV1-44	11	0.06	0.02	0	0
M-2700-G3-K-B3-2208-P3-1	IGHV3-7	17	2.75	IGKV4-1	9	0.06	0.04	0	0
M-2962-G1-K-B3-2208-P3-1	IGHV3-7	17	2.3500000000000005	IGKV1-33	10	0.1	0.09	0	0
M-1545-G1-K-B3-2208-P3-1	IGHV3-7	17	2.8	IGKV1-16	9	0.12	0.07	0	0
M-2254-G1-K-B3-2208-P3-1	IGHV3-7	17	2.8	IGKV1-16	9	0.12	0.07	0	0
M-2076-G1-K-B3-2208-P3-1	IGHV3-7	17	4.05	IGKV1-33	10	0.04	0.01	0	0
M-883-G3-K-B3-2208-P3-1	IGHV3-7	17	3.9000000000000004	IGKV1-5	10	0.21	0.2	0	0
M-511-G4-K-B3-2208-P3-1	IGHV3-7	17	3.9000000000000004	IGKV1-5	10	0.16	0.15	0	0
M-2816-G1-K-B3-2208-P3-1	IGHV3-7	17	3.1	IGKV2-30	9	0.12	0.09	0	0
M-3903-G3-K-B3-2208-P3-1	IGHV3-7	17	0.95	IGKV3-15	9	0.09	0.09	0	0
M-3881-G1-L-B3-2208-P3-1	IGHV1-46	15	4.3	IGLV2-11	10	0.16	0.16	0	0
M-2991-G1-K-B3-2208-P3-1	IGHV3-7	17	2.3	IGKV3-11	11	0.04	0.04	0	0
M-1528-G1-L-B3-2208-P3-1	IGHV3-7	24	7.749999999999999	IGLV1-40	13	0.05	0.04	0	0
M-2605-G3-K-B3-2208-P3-1	IGHV3-64D	24	6.75	IGKV3-20	9	0.1	0.09	0	0
M-4062-G2-L-B3-2208-P3-1	IGHV3-53	24	2.05	IGLV3-1	8	0.05	0.04	0	0
M-1967-G1-K-B3-2208-P3-1	IGHV5-51	24	3.7	IGKV2-30	11	0.13	0.1	0	0
M-2879-G2-K-B3-2208-P3-1	IGHV5-51	24	5.749999999999999	IGKV3-20	9	0.12	0.09	0	0
M-3689-G1-L-B3-2208-P3-1	IGHV1-69	23	3.6	IGLV1-51	11	0.13	0.1	0	0
M-1910-G3-K-B3-2208-P3-1	IGHV1-69	23	4.499999999999999	IGKV4-1	9	0.15	0.12	0	0
M-1082-G3-L-B3-2208-P3-1	IGHV1-69	23	4.8999999999999995	IGLV1-47	12	0.11	0.09	0	0
M-475-G1-K-B3-2208-P3-1	IGHV1-46	15	2.3000000000000003	IGKV3-15	9	0.12	0.1	0	0
M-1965-G1-K-B3-2208-P3-1	IGHV1-69	23	4.0	IGKV1-5	9	0.1	0.09	0	0
M-3274-G3-K-B3-2208-P3-1	IGHV1-69	23	5.6499999999999995	IGKV3-20	9	0.09	0.06	0	0
M-3667-G1-K-B3-2208-P3-1	IGHV3-9	23	7.249999999999999	IGKV3-20	10	0.12	0.11	0	0
M-1844-G1-K-B3-2208-P3-1	IGHV3-15	23	4.499999999999999	IGKV1-33	10	0.01	0.0	0	0
M-3337-G1-K-B3-2208-P3-1	IGHV3-21	23	2.8000000000000003	IGKV2-24	9	0.2	0.15	0	0
M-4090-G1-K-B3-2208-P3-1	IGHV1-69	23	2.5	IGKV3-15	11	0.13	0.09	0	0
M-2341-A1-L-B3-2208-P3-1	IGHV1-69	23	3.6	IGLV4-69	10	0.15	0.15	0	0
M-24-G1-K-B3-2208-P3-1	IGHV1-69	23	2.45	IGKV3D-20	9	0.05	0.04	0	0
M-2663-M-K-B3-2208-P3-1	IGHV4-4	23	5.199999999999999	IGKV3-20	9	0.0	0.0	0	0
M-2974-G2-K-B3-2208-P3-1	IGHV4-4	24	4.85	IGKV3-15	9	0.09	0.06	0	0
M-1625-G1-K-B3-2208-P3-1	IGHV4-39	12	3.3000000000000003	IGKV3-15	10	0.06	0.04	0	0
M-1878-G3-L-B3-2208-P3-1	IGHV1-69	12	0.5	IGLV2-11	10	0.12	0.09	0	0
M-250-X-L-B3-2208-P3-1	IGHV3-49	23	3.8000000000000003	IGLV3-1	9	0.1	0.09	0	0
M-3737-G1-K-B3-2208-P3-1	IGHV1-69	24	4.999999999999999	IGKV1-33	11	0.05	0.02	0	0
M-2152-G1-K-B3-2208-P3-1	IGHV1-69	24	5.1499999999999995	IGKV1-39	9	0.06	0.05	0	0
M-355-G1-L-B3-2208-P3-1	IGHV1-69	24	3.9000000000000004	IGLV2-23	10	0.08	0.07	0	0
M-2260-G1-L-B3-2208-P3-1	IGHV1-69	24	5.1499999999999995	IGLV5-45	9	0.06	0.04	0	0
M-3000-G1-L-B3-2208-P3-1	IGHV4-39	23	5.749999999999999	IGLV8-61	10	0.11	0.12	0	0
M-2490-G1-L-B3-2208-P3-1	IGHV4-39	23	3.8000000000000003	IGLV3-25	10	0.13	0.1	0	0
M-2578-G3-K-B3-2208-P3-1	IGHV4-39	23	4.749999999999999	IGKV3-15	8	0.05	0.01	0	0
M-3676-G1-K-B3-2208-P3-1	IGHV4-39	12	1.1	IGKV1-39	9	0.08	0.04	0	0
M-708-G1-K-B3-2208-P3-1	IGHV4-39	23	4.699999999999999	IGKV2-28	8	0.16	0.12	0	0
M-4035-G3-L-B3-2208-P3-1	IGHV3-49	23	5.549999999999999	IGLV2-14	10	0.08	0.05	0	0
M-3063-G1-K-B3-2208-P3-1	IGHV3-23	23	4.05	IGKV4-1	10	0.06	0.05	0	0
M-3003-G1-L-B3-2208-P3-1	IGHV4-34	24	2.3000000000000003	IGLV3-19	11	0.12	0.07	0	0
M-1078-X-L-B3-2208-P3-1	IGHV4-34	24	3.0	IGLV1-44	11	0.22	0.18	0	0
M-2064-G3-L-B3-2208-P3-1	IGHV4-34	24	2.9	IGLV1-44	11	0.24	0.21	0	0
M-782-G1-L-B3-2208-P3-1	IGHV4-39	24	6.299999999999999	IGLV1-51	11	0.03	0.02	0	0
M-964-G1-L-B3-2208-P3-1	IGHV2-26	17	5.0	IGLV4-69	8	0.02	0.01	0	0
M-129-G1-K-B3-2208-P3-1	IGHV4-39	12	2.5500000000000003	IGKV2-24	9	0.13	0.1	0	0
M-3285-G3-L-B3-2208-P3-1	IGHV2-26	17	2.0	IGLV3-21	11	0.07	0.06	0	0
M-353-G1-L-B3-2208-P3-1	IGHV2-26	17	3.3000000000000003	IGLV2-11	10	0.05	0.01	0	0
M-2987-G1-L-B3-2208-P3-1	IGHV1-18	23	2.55	IGLV3-1	9	0.12	0.12	0	0
M-2641-G1-K-B3-2208-P3-1	IGHV4-59	23	4.0	IGKV1-5	9	0.15	0.15	0	0
M-2807-G1-K-B3-2208-P3-1	IGHV3-20	23	4.15	IGKV3-20	8	0.05	0.05	0	0
M-2163-G1-K-B3-2208-P3-1	IGHV3-13	23	4.0	IGKV3-20	8	0.06	0.05	0	0
M-2420-G4-K-B3-2208-P3-1	IGHV3-11	23	4.55	IGKV3-20	9	0.1	0.1	0	0
M-1799-G4-K-B3-2208-P3-1	IGHV1-2	17	2.9	IGKV4-1	9	0.13	0.12	0	0
M-2801-G1-K-B3-2208-P3-1	IGHV1-2	17	2.05	IGKV1-39	9	0.08	0.05	0	0
M-439-G1-L-B3-2208-P3-1	IGHV1-2	17	2.7	IGLV3-9	10	0.13	0.12	0	0
M-2776-G3-K-B3-2208-P3-1	IGHV3-66	15	2.95	IGKV3-20	9	0.17	0.17	0	0
M-1658-G1-K-B3-2208-P3-1	IGHV1-2	17	2.3	IGKV4-1	9	0.08	0.07	0	0
M-3417-G3-K-B3-2208-P3-1	IGHV1-2	17	0.9999999999999999	IGKV3-20	10	0.09	0.07	0	0
M-382-G1-L-B3-2208-P3-1	IGHV1-2	17	2.7	IGLV2-14	11	0.16	0.13	0	0
M-2837-G1-L-B3-2208-P3-1	IGHV1-2	17	3.2000000000000006	IGLV1-47	11	0.02	0.01	0	0
M-3325-G3-K-B3-2208-P3-1	IGHV1-2	17	4.25	IGKV1-39	10	0.02	0.02	0	0
M-834-G1-K-B3-2208-P3-1	IGHV1-2	17	1.1	IGKV1-39	9	0.14	0.15	0	0
M-2965-G1-K-B3-2208-P3-1	IGHV1-2	17	3.8	IGKV4-1	9	0.06	0.05	0	0
M-3670-G1-K-B3-2208-P3-1	IGHV1-2	17	2.4	IGKV3-15	10	0.09	0.09	0	0
M-3364-G1-L-B3-2208-P3-1	IGHV1-2	17	5.05	IGLV3-1	9	0.03	0.04	0	0
M-1102-G1-K-B3-2208-P3-1	IGHV1-2	17	2.7	IGKV4-1	9	0.15	0.12	0	0
M-1714-G1-K-B3-2208-P3-1	IGHV1-2	17	1.3000000000000003	IGKV3-15	12	0.21	0.22	0	0
M-2198-G1-L-B3-2208-P3-1	IGHV1-2	17	3.1500000000000004	IGLV1-51	11	0.12	0.1	0	0
M-2849-G1-K-B3-2208-P3-1	IGHV3-7	23	5.6499999999999995	IGKV1-39	10	0.04	0.02	0	0
M-218-G3-L-B3-2208-P3-1	IGHV4-61	23	4.85	IGLV1-44	11	0.17	0.15	0	0
M-3272-G1-L-B3-2208-P3-1	IGHV4-61	23	5.05	IGLV1-51	11	0.07	0.06	0	0
M-1209-G1-K-B3-2208-P3-1	IGHV3-72	23	1.35	IGKV1-9	9	0.07	0.06	0	0
M-3874-G1-K-B3-2208-P3-1	IGHV4-59	23	3.35	IGKV3-11	9	0.03	0.0	0	0
M-3854-G1-K-B3-2208-P3-1	IGHV4-30-4	15	1.55	IGKV1-5	9	0.04	0.04	0	0
M-1387-G1-K-B3-2208-P3-1	IGHV3-48	23	5.199999999999999	IGKV3-20	10	0.12	0.13	0	0
M-1534-G1-K-B3-2208-P3-1	IGHV5-51	23	3.3	IGKV1-12	9	0.08	0.06	0	0
M-599-G1-L-B3-2208-P3-1	IGHV2-5	23	5.6	IGLV2-14	9	0.06	0.06	0	0
M-1231-G1-L-B3-2208-P3-1	IGHV3-11	17	3.7500000000000004	IGLV2-14	10	0.04	0.04	0	0
M-959-G1-K-B3-2208-P3-1	IGHV3-11	17	2.6500000000000004	IGKV3-11	8	0.1	0.09	0	0
M-1306-G1-L-B3-2208-P3-1	IGHV3-11	17	3.45	IGLV3-21	11	0.15	0.1	0	0
M-386-G1-K-B3-2208-P3-1	IGHV3-66	23	1.1	IGKV3-11	10	0.2	0.18	0	0
M-809-G1-L-B3-2208-P3-1	IGHV1-69	23	5.15	IGLV3-25	11	0.04	0.04	0	0
M-1167-G1-K-B3-2208-P3-1	IGHV4-4	15	2.35	IGKV4-1	9	0.11	0.1	0	0
M-3507-G3-L-B3-2208-P3-1	IGHV1-18	23	4.549999999999999	IGLV1-44	11	0.13	0.11	0	0
M-1628-M-K-B3-2208-P3-1	IGHV2-5	11	2.05	IGKV3-11	9	0.0	0.0	0	0
M-1661-M-K-B3-2208-P3-1	IGHV2-5	11	1.8	IGKV1-5	7	0.0	0.0	0	0
M-3657-G1-K-B3-2208-P3-1	IGHV3-43	11	0.7	IGKV3-20	10	0.16	0.15	0	0
M-2133-G1-L-B3-2208-P3-1	IGHV3-43	11	1.7000000000000002	IGLV1-44	11	0.0	0.0	0	0
M-4132-G1-L-B3-2208-P3-1	IGHV3-33	11	2.5	IGLV6-57	10	0.11	0.07	0	0
M-1158-G1-L-B3-2208-P3-1	IGHV3-33	11	1.9000000000000001	IGLV3-21	11	0.16	0.15	0	0
M-2088-G1-L-B3-2208-P3-1	IGHV3-74	11	1.9500000000000002	IGLV1-51	11	0.14	0.1	0	0
M-3223-G1-K-B3-2208-P3-1	IGHV4-4	15	1.7500000000000002	IGKV2-28	9	0.0	0.0	0	0
M-1940-M-L-B3-2208-P3-1	IGHV4-61	23	5.4	IGLV2-14	10	0.0	0.0	0	0
M-1049-G1-K-B3-2208-P3-1	IGHV1-8	23	3.2500000000000004	IGKV3-11	12	0.12	0.1	0	0
M-704-G3-K-B3-2208-P3-1	IGHV1-2	23	3.0500000000000003	IGKV3-15	9	0.16	0.15	0	0
M-2645-G1-K-B3-2208-P3-1	IGHV1-69-2	11	0.6	IGKV2-30	11	0.21	0.2	0	0
M-1552-G1-K-B3-2208-P3-1	IGHV4-34	24	3.1500000000000004	IGKV1-39	9	0.32	0.33	0	0
M-3442-G1-K-B3-2208-P3-1	IGHV4-34	24	4.55	IGKV3-20	10	0.16	0.13	0	0
M-1005-G1-L-B3-2208-P3-1	IGHV3-48	11	1.8	IGLV3-21	11	0.05	0.02	0	0
M-3807-M-K-B3-2208-P3-1	IGHV3-48	11	1.85	IGKV3-11	9	0.0	0.0	0	0
M-455-G1-L-B3-2208-P3-1	IGHV3-48	11	1.85	IGLV2-23	11	0.07	0.02	0	0
M-87-D-L-B3-2208-P3-1	IGHV4-4	15	1.7000000000000002	IGLV2-23	10	0.0	0.0	0	0
M-1841-G1-L-B3-2208-P3-1	IGHV3-23	23	3.6000000000000005	IGLV2-14	10	0.28	0.28	0	0
M-232-G1-K-B3-2208-P3-1	IGHV4-34	23	2.15	IGKV4-1	9	0.11	0.1	0	0
M-2735-G1-L-B3-2208-P3-1	IGHV1-8	11	2.05	IGLV3-25	11	0.16	0.17	0	0
M-2054-G1-K-B3-2208-P3-1	IGHV1-8	11	2.05	IGKV1-39	9	0.15	0.15	0	0
M-3088-G1-L-B3-2208-P3-1	IGHV1-8	11	0.9999999999999999	IGLV3-19	11	0.06	0.06	0	0
M-2565-G1-L-B3-2208-P3-1	IGHV3-23	11	4.05	IGLV2-8	10	0.07	0.05	0	0
M-3719-G1-K-B3-2208-P3-1	IGHV3-23	11	1.85	IGKV1-17	9	0.24	0.22	0	0
M-442-G1-K-B3-2208-P3-1	IGHV3-23	11	1.7000000000000002	IGKV3-15	10	0.2	0.13	0	0
M-880-G1-K-B3-2208-P3-1	IGHV3-23	11	0.7999999999999999	IGKV1-13	9	0.08	0.09	0	0
M-1388-G1-L-B3-2208-P3-1	IGHV3-20	15	1.2000000000000002	IGLV2-14	11	0.06	0.02	0	0
M-1120-G1-K-B3-2208-P3-1	IGHV3-23	11	2.7	IGKV2-28	8	0.16	0.1	0	0
M-1518-G1-K-B3-2208-P3-1	IGHV1-69	11	2.4	IGKV1D-12	9	0.15	0.13	0	0
M-860-G1-K-B3-2208-P3-1	IGHV1-69	11	1.0	IGKV4-1	9	0.18	0.16	0	0
M-3076-G4-K-B3-2208-P3-1	IGHV1-69	11	0.30000000000000004	IGKV4-1	9	0.2	0.18	0	0
M-3489-G1-K-B3-2208-P3-1	IGHV1-69	11	1.25	IGKV2-29	9	0.22	0.2	0	0
M-2958-G1-K-B3-2208-P3-1	IGHV1-69	11	1.75	IGKV3D-15	9	0.12	0.11	0	0
